nearest_facility_id,nearest_facility_type,acq_date,daily_detections,daily_total_frp_mw,daily_max_frp_mw
P100000121187,steel,2025-02-14,3,12.420000000000002,6.48
P100000121187,steel,2025-02-15,4,11.93,6.36
P100000121187,steel,2025-02-16,4,14.670000000000002,4.65
P100000121187,steel,2025-02-17,8,18.47,3.8
P100000121187,steel,2025-02-18,4,12.049999999999999,5.35
P100000121187,steel,2025-02-20,1,1.81,1.81
P100000121187,steel,2025-02-21,4,8.69,3.67
P100000121187,steel,2025-02-22,1,5.38,5.38
P100000121187,steel,2025-02-24,3,8.25,3.95
P100000121187,steel,2025-02-25,1,1.28,1.28
P100000121187,steel,2025-02-26,4,16.43,5.57
P100000121187,steel,2025-02-27,6,9.93,3.09
P100000121187,steel,2025-02-28,3,18.93,7.51
P100000121187,steel,2025-03-01,2,12.71,7.84
P100000121187,steel,2025-03-02,5,16.28,5.97
P100000121187,steel,2025-03-03,2,4.2,2.1
P100000121187,steel,2025-03-04,4,15.350000000000001,6.74
P100000121187,steel,2025-03-05,2,6.5600000000000005,3.72
P100000121187,steel,2025-03-06,5,14.78,8.26
P100000121187,steel,2025-03-07,3,12.5,6.98
P100000121187,steel,2025-03-08,4,12.16,5.98
P100000121187,steel,2025-03-09,4,4.1,1.07
P100000121187,steel,2025-03-10,4,12.969999999999999,6.06
P100000121187,steel,2025-03-11,4,6.6,2.04
P100000121187,steel,2025-03-12,5,11.56,3.29
P100000121187,steel,2025-03-13,1,2.42,2.42
P100000121187,steel,2025-03-14,2,5.46,2.73
P100000121187,steel,2025-03-15,5,12.299999999999999,4.6
P100000121187,steel,2025-03-16,3,14.12,8.03
P100000121187,steel,2025-03-17,2,5.76,2.88
P100000121187,steel,2025-03-18,5,12.4,4.0
P100000121187,steel,2025-03-19,3,11.01,7.24
P100000121187,steel,2025-03-21,1,4.44,4.44
P100000121187,steel,2025-03-22,2,3.88,2.14
P100000121187,steel,2025-03-23,3,5.880000000000001,2.43
P100000121187,steel,2025-03-24,4,12.94,6.88
P100000121187,steel,2025-03-25,3,9.65,5.65
P100000121187,steel,2025-03-26,4,17.09,7.1
P100000121187,steel,2025-03-27,2,13.59,8.59
P100000121187,steel,2025-03-28,3,16.11,10.87
P100000121187,steel,2025-03-29,3,16.07,10.17
P100000121187,steel,2025-03-30,4,20.9,8.74
P100000121187,steel,2025-03-31,4,11.02,3.45
P100000121187,steel,2025-04-01,3,19.14,8.03
P100000121187,steel,2025-04-02,2,9.530000000000001,5.15
P100000121187,steel,2025-04-03,1,2.75,2.75
P100000121187,steel,2025-04-04,3,5.5200000000000005,1.84
P100000121187,steel,2025-04-05,7,18.64,5.01
P100000121187,steel,2025-04-06,3,6.529999999999999,3.77
P100000121187,steel,2025-04-07,2,13.620000000000001,8.83
P100000121187,steel,2025-04-08,5,13.92,4.17
P100000121187,steel,2025-04-09,2,6.35,3.3
P100000121187,steel,2025-04-11,4,12.34,3.96
P100000121187,steel,2025-04-12,1,5.47,5.47
P100000121187,steel,2025-04-13,1,8.23,8.23
P100000121187,steel,2025-04-14,1,8.95,8.95
P100000121187,steel,2025-04-16,3,10.59,3.91
P100000121187,steel,2025-04-17,1,4.19,4.19
P100000121187,steel,2025-04-18,2,8.64,5.23
P100000121187,steel,2025-04-19,3,11.77,5.67
P100000121187,steel,2025-04-22,3,8.24,5.24
P100000121187,steel,2025-04-23,1,4.68,4.68
P100000121187,steel,2025-04-24,3,12.26,8.44
P100000121187,steel,2025-04-25,3,11.26,5.36
P100000121187,steel,2025-04-27,3,2.8499999999999996,0.95
P100000121187,steel,2025-04-28,2,7.37,4.83
P100000121187,steel,2025-04-29,4,10.040000000000001,5.99
P100000121187,steel,2025-04-30,2,6.0600000000000005,3.33
P100000121187,steel,2025-05-01,3,9.149999999999999,4.01
P100000121187,steel,2025-05-02,9,32.23,6.94
P100000121187,steel,2025-05-03,1,8.33,8.33
P100000121187,steel,2025-05-04,4,14.44,4.3
P100000121187,steel,2025-05-05,1,7.86,7.86
P100000121187,steel,2025-05-06,5,16.62,7.24
P100000121187,steel,2025-05-07,2,3.56,1.78
P100000121187,steel,2025-05-08,2,3.95,2.19
P100000121187,steel,2025-05-09,3,14.13,8.13
P100000121187,steel,2025-05-10,3,12.18,7.32
P100000121187,steel,2025-05-11,1,6.75,6.75
P100000121187,steel,2025-05-13,3,5.68,2.48
P100000121187,steel,2025-05-14,2,8.68,5.41
P100000121187,steel,2025-05-15,3,1.57,0.55
P100000121187,steel,2025-05-16,1,5.54,5.54
P100000121187,steel,2025-05-20,2,8.73,5.8
P100000121187,steel,2025-05-21,2,10.05,6.71
P100000121187,steel,2025-05-26,2,3.74,1.87
P100000121187,steel,2025-05-31,2,9.04,4.52
P100000121187,steel,2025-06-01,3,10.18,4.72
P100000121187,steel,2025-06-03,1,1.66,1.66
P100000121187,steel,2025-06-05,2,6.88,3.44
P100000121187,steel,2025-06-07,2,5.18,2.59
P100000121187,steel,2025-06-08,5,14.34,4.82
P100000121187,steel,2025-06-09,3,6.859999999999999,2.75
P100000121187,steel,2025-06-10,1,5.69,5.69
P100000121187,steel,2025-06-11,3,3.5300000000000002,1.33
P100000121187,steel,2025-06-12,1,3.5,3.5
P100000121187,steel,2025-06-13,2,5.29,2.99
P100000121187,steel,2025-06-14,4,10.27,2.85
P100000121187,steel,2025-06-15,1,2.63,2.63
P100000121187,steel,2025-06-20,1,1.14,1.14
P100000121187,steel,2025-06-21,1,7.03,7.03
P100000121187,steel,2025-06-27,2,6.48,4.0
P100000121187,steel,2025-06-30,1,1.07,1.07
P100000121187,steel,2025-07-02,2,5.71,3.61
P100000121187,steel,2025-07-03,1,1.09,1.09
P100000121187,steel,2025-07-09,2,3.42,1.71
P100000121187,steel,2025-07-16,2,3.24,1.62
P100000121187,steel,2025-07-19,2,3.21,2.74
P100000121187,steel,2025-07-20,1,1.39,1.39
P100000121187,steel,2025-07-21,2,1.0,0.5
P100000121187,steel,2025-07-22,4,11.9,3.5
P100000121187,steel,2025-07-23,4,14.34,9.0
P100000121187,steel,2025-08-02,1,5.18,5.18
P100000121187,steel,2025-08-04,2,8.67,4.95
P100000121187,steel,2025-08-08,2,5.74,2.87
P100000121187,steel,2025-08-10,1,5.87,5.87
P100000121187,steel,2025-08-11,2,5.7,4.98
P100000121187,steel,2025-08-14,2,3.84,1.92
P100000121187,steel,2025-08-15,1,1.86,1.86
P100000121187,steel,2025-08-17,1,2.35,2.35
P100000121187,steel,2025-08-18,3,5.92,3.16
P100000121187,steel,2025-08-19,1,4.56,4.56
P100000121187,steel,2025-08-25,2,8.16,6.36
P100000121187,steel,2025-08-26,2,1.84,0.92
P100000121187,steel,2025-08-28,4,6.35,1.79
P100000121187,steel,2025-08-30,2,5.22,2.61
P100000121187,steel,2025-08-31,2,3.8,2.34
P100000121187,steel,2025-09-03,1,1.61,1.61
P100000121187,steel,2025-09-05,2,4.56,2.28
P100000121187,steel,2025-09-06,2,4.68,2.34
P100000121187,steel,2025-09-07,3,5.35,2.27
P100000121187,steel,2025-09-08,2,4.37,2.39
P100000121187,steel,2025-09-09,5,19.96,8.83
P100000121187,steel,2025-09-10,2,7.0200000000000005,4.19
P100000121187,steel,2025-09-12,3,5.12,3.27
P100000121187,steel,2025-09-15,1,0.76,0.76
P100000121187,steel,2025-09-17,1,4.79,4.79
P100000121187,steel,2025-09-18,1,2.13,2.13
P100000121187,steel,2025-09-19,2,1.78,0.89
P100000121187,steel,2025-09-20,1,3.66,3.66
P100000121187,steel,2025-09-23,3,9.04,4.32
P100000121187,steel,2025-09-24,2,6.17,3.2
P100000121187,steel,2025-09-25,1,0.92,0.92
P100000121187,steel,2025-09-26,1,0.95,0.95
P100000121187,steel,2025-09-27,2,4.45,3.02
P100000121187,steel,2025-09-28,4,9.92,3.71
P100000121187,steel,2025-09-30,2,4.24,2.12
P100000121187,steel,2025-10-08,1,3.58,3.58
P100000121187,steel,2025-10-09,1,2.28,2.28
P100000121187,steel,2025-10-10,3,9.32,4.74
P100000121187,steel,2025-10-11,3,10.56,6.2
P100000121187,steel,2025-10-12,5,13.9,5.22
P100000121187,steel,2025-10-13,3,5.24,1.98
P100000121187,steel,2025-10-14,4,8.98,3.06
P100000121187,steel,2025-10-15,7,21.53,6.09
P100000121187,steel,2025-10-16,5,15.82,5.78
P100000121187,steel,2025-10-17,3,10.2,6.0
P100000121187,steel,2025-10-18,3,8.580000000000002,4.12
P100000121187,steel,2025-10-19,1,1.37,1.37
P100000121187,steel,2025-10-20,7,23.490000000000002,5.08
P100000121187,steel,2025-10-21,6,20.59,6.54
P100000121187,steel,2025-10-22,7,22.78,4.61
P100000121187,steel,2025-10-23,3,11.66,5.67
P100000121187,steel,2025-10-24,3,5.1899999999999995,1.73
P100000121187,steel,2025-10-25,5,7.38,2.86
P100000121187,steel,2025-10-26,2,4.4,2.2
P100000121187,steel,2025-10-27,4,3.95,1.15
P100000121187,steel,2025-10-30,3,5.23,2.27
P100000121187,steel,2025-10-31,1,2.44,2.44
P100000121187,steel,2025-11-01,1,5.45,5.45
P100000121187,steel,2025-11-02,3,5.25,1.75
P100000121187,steel,2025-11-03,4,14.9,6.2
P100000121187,steel,2025-11-04,2,2.38,1.19
P100000121187,steel,2025-11-05,4,9.91,3.16
P100000121187,steel,2025-11-06,4,16.68,6.18
P100000121187,steel,2025-11-07,4,10.27,3.5
P100000121187,steel,2025-11-08,3,12.399999999999999,7.3
P100000121187,steel,2025-11-09,1,5.21,5.21
P100000121187,steel,2025-11-10,6,20.549999999999997,5.46
P100000121187,steel,2025-11-12,3,6.48,3.39
P100000121187,steel,2025-11-13,3,9.45,4.17
P100000121187,steel,2025-11-14,2,5.62,2.81
P100000121187,steel,2025-11-15,4,12.32,4.22
P100000121187,steel,2025-11-16,3,4.49,1.68
P100000121187,steel,2025-11-17,3,14.16,7.38
P100000121187,steel,2025-11-18,5,14.84,4.38
P100000121187,steel,2025-11-19,1,5.43,5.43
P100000121187,steel,2025-11-20,3,10.11,4.45
P100000121187,steel,2025-11-21,6,21.43,5.88
P100000121187,steel,2025-11-22,5,16.68,5.37
P100000121187,steel,2025-11-23,3,9.09,4.21
P100000121187,steel,2025-11-24,3,8.49,3.21
P100000121187,steel,2025-11-25,2,4.82,2.41
P100000121187,steel,2025-11-26,6,14.15,3.74
P100000121187,steel,2025-11-27,3,7.9399999999999995,4.46
P100000121187,steel,2025-11-28,2,5.47,4.01
P100000121187,steel,2025-11-29,4,7.13,4.01
P100000121187,steel,2025-11-30,3,10.120000000000001,5.07
P100000121187,steel,2025-12-02,3,10.18,3.74
P100000121187,steel,2025-12-03,2,5.85,4.56
P100000121187,steel,2025-12-04,4,9.6,3.78
P100000121187,steel,2025-12-05,1,3.51,3.51
P100000121187,steel,2025-12-06,4,6.87,2.4
P100000121187,steel,2025-12-07,4,9.49,3.57
P100000121187,steel,2025-12-08,2,5.609999999999999,4.14
P100000121187,steel,2025-12-09,3,8.7,5.52
P100000121187,steel,2025-12-10,2,5.77,3.14
P100000121187,steel,2025-12-11,2,4.02,2.01
P100000121187,steel,2025-12-12,7,19.95,4.34
P100000121187,steel,2025-12-13,3,10.44,4.29
P100000121187,steel,2025-12-14,4,11.9,5.6
P100000121187,steel,2025-12-15,3,12.190000000000001,6.11
P100000121187,steel,2025-12-16,4,9.09,4.45
P100000121187,steel,2025-12-17,7,19.6,3.56
P100000121187,steel,2025-12-18,7,16.88,3.91
P100000121187,steel,2025-12-19,2,5.94,2.97
P100000121187,steel,2025-12-20,4,11.69,4.72
P100000121187,steel,2025-12-21,2,5.28,2.64
P100000121187,steel,2025-12-22,8,14.02,2.62
P100000121187,steel,2025-12-23,8,14.31,2.44
P100000121187,steel,2025-12-24,1,5.41,5.41
P100000121187,steel,2025-12-25,3,8.76,4.68
P100000121187,steel,2025-12-26,4,10.940000000000001,5.07
P100000121187,steel,2025-12-27,3,10.07,4.97
P100000121187,steel,2025-12-28,3,6.5600000000000005,2.4
P100000121187,steel,2025-12-29,2,8.9,4.49
P100000121187,steel,2025-12-30,6,13.059999999999999,3.57
P100000121187,steel,2025-12-31,4,11.030000000000001,5.11
P100000121188,steel,2025-01-01,1,2.06,2.06
P100000121188,steel,2025-01-02,2,2.06,1.03
P100000121188,steel,2025-01-03,1,2.43,2.43
P100000121188,steel,2025-01-04,1,2.0,2.0
P100000121188,steel,2025-01-05,1,2.22,2.22
P100000121188,steel,2025-01-06,1,2.5,2.5
P100000121188,steel,2025-01-07,1,2.0,2.0
P100000121188,steel,2025-01-08,3,10.24,5.56
P100000121188,steel,2025-01-09,1,1.91,1.91
P100000121188,steel,2025-01-10,2,2.7,1.35
P100000121188,steel,2025-01-12,2,8.07,6.19
P100000121188,steel,2025-01-13,2,2.63,1.92
P100000121188,steel,2025-01-14,1,2.21,2.21
P100000121188,steel,2025-01-15,1,1.58,1.58
P100000121188,steel,2025-01-16,1,1.7,1.7
P100000121188,steel,2025-01-17,1,1.97,1.97
P100000121188,steel,2025-01-18,2,2.83,2.09
P100000121188,steel,2025-01-21,1,1.61,1.61
P100000121188,steel,2025-01-22,1,3.26,3.26
P100000121188,steel,2025-01-24,1,5.43,5.43
P100000121188,steel,2025-01-25,1,2.37,2.37
P100000121188,steel,2025-01-26,1,1.31,1.31
P100000121188,steel,2025-01-27,1,4.44,4.44
P100000121188,steel,2025-01-28,2,6.279999999999999,3.57
P100000121188,steel,2025-01-30,1,3.04,3.04
P100000121188,steel,2025-02-01,1,1.81,1.81
P100000121188,steel,2025-02-03,2,7.890000000000001,5.19
P100000121188,steel,2025-02-04,3,13.24,7.09
P100000121188,steel,2025-02-06,2,3.92,2.45
P100000121188,steel,2025-02-07,1,1.53,1.53
P100000121188,steel,2025-02-08,1,2.37,2.37
P100000121188,steel,2025-02-09,3,13.94,6.64
P100000121188,steel,2025-02-12,1,3.41,3.41
P100000121188,steel,2025-02-13,1,1.9,1.9
P100000121188,steel,2025-02-14,2,3.96,2.97
P100000121188,steel,2025-02-15,1,2.4,2.4
P100000121188,steel,2025-02-16,1,3.18,3.18
P100000121188,steel,2025-02-17,2,3.29,1.77
P100000121188,steel,2025-02-18,2,9.77,6.76
P100000121188,steel,2025-02-21,1,0.9,0.9
P100000121188,steel,2025-02-24,2,3.62,2.57
P100000121188,steel,2025-02-26,1,1.74,1.74
P100000121188,steel,2025-02-27,1,1.16,1.16
P100000121188,steel,2025-03-02,3,4.83,1.7
P100000121188,steel,2025-03-03,1,4.3,4.3
P100000121188,steel,2025-03-04,1,1.94,1.94
P100000121188,steel,2025-03-05,1,1.2,1.2
P100000121188,steel,2025-03-06,1,2.28,2.28
P100000121188,steel,2025-03-07,1,0.99,0.99
P100000121188,steel,2025-03-10,1,1.63,1.63
P100000121188,steel,2025-03-11,2,8.06,6.44
P100000121188,steel,2025-03-12,2,2.4,1.72
P100000121188,steel,2025-03-13,2,9.52,7.6
P100000121188,steel,2025-03-14,1,4.39,4.39
P100000121188,steel,2025-03-16,1,1.8,1.8
P100000121188,steel,2025-03-18,3,9.719999999999999,4.04
P100000121188,steel,2025-03-19,2,6.44,5.07
P100000121188,steel,2025-03-23,1,1.46,1.46
P100000121188,steel,2025-03-27,1,3.49,3.49
P100000121188,steel,2025-03-28,1,2.29,2.29
P100000121188,steel,2025-03-29,1,3.58,3.58
P100000121188,steel,2025-03-30,2,6.4799999999999995,4.35
P100000121188,steel,2025-03-31,1,1.36,1.36
P100000121188,steel,2025-04-02,2,10.2,5.31
P100000121188,steel,2025-04-04,1,2.44,2.44
P100000121188,steel,2025-04-06,2,3.7699999999999996,1.89
P100000121188,steel,2025-04-07,2,11.52,9.77
P100000121188,steel,2025-04-08,3,11.71,7.94
P100000121188,steel,2025-04-09,3,14.24,5.87
P100000121188,steel,2025-04-11,1,1.74,1.74
P100000121188,steel,2025-04-14,1,9.07,9.07
P100000121188,steel,2025-04-16,1,1.32,1.32
P100000121188,steel,2025-04-17,1,4.15,4.15
P100000121188,steel,2025-04-18,1,1.68,1.68
P100000121188,steel,2025-04-19,2,6.94,3.47
P100000121188,steel,2025-04-20,2,8.16,4.08
P100000121188,steel,2025-04-22,1,3.45,3.45
P100000121188,steel,2025-04-23,1,2.52,2.52
P100000121188,steel,2025-04-25,1,4.35,4.35
P100000121188,steel,2025-04-28,1,1.74,1.74
P100000121188,steel,2025-04-29,4,10.299999999999999,4.95
P100000121188,steel,2025-04-30,2,6.74,4.63
P100000121188,steel,2025-05-02,1,1.21,1.21
P100000121188,steel,2025-05-04,3,12.13,4.83
P100000121188,steel,2025-05-05,1,6.34,6.34
P100000121188,steel,2025-05-06,1,2.61,2.61
P100000121188,steel,2025-05-07,1,0.9,0.9
P100000121188,steel,2025-05-10,2,3.21,2.07
P100000121188,steel,2025-05-14,2,7.92,5.43
P100000121188,steel,2025-05-15,2,2.22,1.11
P100000121188,steel,2025-05-16,1,4.51,4.51
P100000121188,steel,2025-05-21,2,10.059999999999999,6.02
P100000121188,steel,2025-05-26,2,4.0,2.0
P100000121188,steel,2025-06-05,1,1.66,1.66
P100000121188,steel,2025-06-08,2,4.04,2.19
P100000121188,steel,2025-06-22,1,0.53,0.53
P100000121188,steel,2025-07-02,1,2.47,2.47
P100000121188,steel,2025-07-22,2,6.7,3.46
P100000121188,steel,2025-07-23,1,6.91,6.91
P100000121188,steel,2025-08-14,2,2.16,1.33
P100000121188,steel,2025-08-15,1,3.48,3.48
P100000121188,steel,2025-08-17,1,0.77,0.77
P100000121188,steel,2025-08-18,1,1.85,1.85
P100000121188,steel,2025-08-19,2,4.12,2.06
P100000121188,steel,2025-08-25,2,4.58,2.29
P100000121188,steel,2025-08-28,1,1.09,1.09
P100000121188,steel,2025-08-30,1,1.54,1.54
P100000121188,steel,2025-09-05,1,2.75,2.75
P100000121188,steel,2025-09-06,2,6.0600000000000005,3.1
P100000121188,steel,2025-09-08,1,1.68,1.68
P100000121188,steel,2025-09-09,2,10.55,6.13
P100000121188,steel,2025-09-10,1,2.79,2.79
P100000121188,steel,2025-09-14,1,1.83,1.83
P100000121188,steel,2025-09-18,2,12.4,6.62
P100000121188,steel,2025-09-19,1,1.23,1.23
P100000121188,steel,2025-09-24,1,2.72,2.72
P100000121188,steel,2025-09-28,1,1.18,1.18
P100000121188,steel,2025-10-09,2,3.44,1.98
P100000121188,steel,2025-10-11,2,5.7299999999999995,5.22
P100000121188,steel,2025-10-12,1,1.92,1.92
P100000121188,steel,2025-10-13,2,5.909999999999999,4.02
P100000121188,steel,2025-10-15,2,2.2800000000000002,1.18
P100000121188,steel,2025-10-16,3,12.579999999999998,9.2
P100000121188,steel,2025-10-17,2,5.63,4.47
P100000121188,steel,2025-10-18,2,3.44,1.72
P100000121188,steel,2025-10-20,4,17.89,7.54
P100000121188,steel,2025-10-21,3,8.66,5.49
P100000121188,steel,2025-10-22,1,2.13,2.13
P100000121188,steel,2025-10-23,1,2.02,2.02
P100000121188,steel,2025-10-26,1,1.31,1.31
P100000121188,steel,2025-10-27,3,7.47,3.84
P100000121188,steel,2025-11-01,1,2.12,2.12
P100000121188,steel,2025-11-02,2,4.2,2.1
P100000121188,steel,2025-11-03,3,5.63,2.58
P100000121188,steel,2025-11-04,1,0.7,0.7
P100000121188,steel,2025-11-05,2,3.35,2.06
P100000121188,steel,2025-11-06,1,3.26,3.26
P100000121188,steel,2025-11-07,2,5.619999999999999,4.64
P100000121188,steel,2025-11-08,1,6.12,6.12
P100000121188,steel,2025-11-09,1,3.99,3.99
P100000121188,steel,2025-11-12,2,5.59,4.43
P100000121188,steel,2025-11-13,2,9.58,4.79
P100000121188,steel,2025-11-14,2,6.17,3.94
P100000121188,steel,2025-11-15,2,3.1799999999999997,1.95
P100000121188,steel,2025-11-16,2,4.76,3.34
P100000121188,steel,2025-11-17,3,9.79,5.67
P100000121188,steel,2025-11-18,3,6.3100000000000005,2.33
P100000121188,steel,2025-11-19,1,2.61,2.61
P100000121188,steel,2025-11-21,1,2.42,2.42
P100000121188,steel,2025-11-22,1,1.8,1.8
P100000121188,steel,2025-11-23,1,6.12,6.12
P100000121188,steel,2025-11-25,1,4.91,4.91
P100000121188,steel,2025-11-26,1,2.4,2.4
P100000121188,steel,2025-11-27,1,1.67,1.67
P100000121188,steel,2025-11-28,1,5.22,5.22
P100000121188,steel,2025-11-30,1,2.54,2.54
P100000121188,steel,2025-12-02,1,1.7,1.7
P100000121188,steel,2025-12-03,2,4.96,2.48
P100000121188,steel,2025-12-04,1,5.46,5.46
P100000121188,steel,2025-12-06,1,1.35,1.35
P100000121188,steel,2025-12-08,1,1.56,1.56
P100000121188,steel,2025-12-09,2,2.9299999999999997,2.13
P100000121188,steel,2025-12-10,1,2.48,2.48
P100000121188,steel,2025-12-11,1,2.1,2.1
P100000121188,steel,2025-12-12,3,4.72,2.15
P100000121188,steel,2025-12-13,1,2.69,2.69
P100000121188,steel,2025-12-15,1,2.94,2.94
P100000121188,steel,2025-12-16,1,1.13,1.13
P100000121188,steel,2025-12-17,2,4.16,2.68
P100000121188,steel,2025-12-18,3,2.31,1.31
P100000121188,steel,2025-12-19,2,5.94,4.32
P100000121188,steel,2025-12-20,2,5.99,4.9
P100000121188,steel,2025-12-21,1,1.57,1.57
P100000121188,steel,2025-12-22,1,1.52,1.52
P100000121188,steel,2025-12-23,1,1.2,1.2
P100000121188,steel,2025-12-24,1,2.16,2.16
P100000121188,steel,2025-12-26,3,6.949999999999999,4.09
P100000121188,steel,2025-12-28,2,2.8,1.4
P100000121188,steel,2025-12-30,2,4.64,3.77
P100000121188,steel,2025-12-31,3,7.779999999999999,5.18
P100000121189,steel,2025-01-01,2,4.3100000000000005,2.89
P100000121189,steel,2025-01-02,4,3.19,0.88
P100000121189,steel,2025-01-03,2,3.98,1.99
P100000121189,steel,2025-01-04,2,5.1,2.69
P100000121189,steel,2025-01-05,5,11.14,3.15
P100000121189,steel,2025-01-06,4,7.45,2.86
P100000121189,steel,2025-01-07,4,7.2,2.97
P100000121189,steel,2025-01-08,3,3.3100000000000005,1.34
P100000121189,steel,2025-01-09,2,3.78,1.89
P100000121189,steel,2025-01-10,4,10.14,3.19
P100000121189,steel,2025-01-11,1,3.14,3.14
P100000121189,steel,2025-01-12,4,7.18,2.48
P100000121189,steel,2025-01-13,1,4.73,4.73
P100000121189,steel,2025-01-14,3,4.58,2.06
P100000121189,steel,2025-01-15,4,7.78,2.89
P100000121189,steel,2025-01-16,2,5.14,3.82
P100000121189,steel,2025-01-17,2,2.58,1.64
P100000121189,steel,2025-01-18,4,8.86,5.45
P100000121189,steel,2025-01-19,2,4.4,2.2
P100000121189,steel,2025-01-20,1,3.45,3.45
P100000121189,steel,2025-01-21,4,8.74,3.47
P100000121189,steel,2025-01-22,3,4.7299999999999995,1.89
P100000121189,steel,2025-01-24,2,2.39,2.23
P100000121189,steel,2025-01-25,2,3.7300000000000004,2.18
P100000121189,steel,2025-01-26,3,5.99,2.07
P100000121189,steel,2025-01-27,2,4.3,2.92
P100000121189,steel,2025-01-28,2,3.01,1.98
P100000121189,steel,2025-01-29,3,4.02,1.53
P100000121189,steel,2025-01-30,2,4.2,2.27
P100000121189,steel,2025-02-01,4,4.359999999999999,1.38
P100000121189,steel,2025-02-03,2,3.76,1.88
P100000121189,steel,2025-02-04,4,8.11,2.41
P100000121189,steel,2025-02-06,4,8.7,3.25
P100000121189,steel,2025-02-07,2,3.64,1.82
P100000121189,steel,2025-02-08,3,5.03,1.8
P100000121189,steel,2025-02-09,3,3.8,1.51
P100000121189,steel,2025-02-10,2,4.24,2.12
P100000121189,steel,2025-02-12,1,3.96,3.96
P100000121189,steel,2025-02-13,4,6.09,2.81
P100000121189,steel,2025-02-14,2,4.8100000000000005,2.44
P100000121189,steel,2025-02-15,3,6.4399999999999995,2.61
P100000121189,steel,2025-02-16,3,7.32,2.78
P100000121189,steel,2025-02-17,2,4.85,3.57
P100000121189,steel,2025-02-18,3,4.33,2.43
P100000121189,steel,2025-02-20,2,3.86,1.93
P100000121189,steel,2025-02-21,3,5.21,2.55
P100000121189,steel,2025-02-23,2,2.31,1.56
P100000121189,steel,2025-02-24,3,3.8200000000000003,1.29
P100000121189,steel,2025-02-25,3,5.2,1.74
P100000121189,steel,2025-02-26,1,2.07,2.07
P100000121189,steel,2025-02-27,3,4.17,1.53
P100000121189,steel,2025-02-28,4,7.470000000000001,2.25
P100000121189,steel,2025-03-01,2,3.86,1.93
P100000121189,steel,2025-03-03,2,4.34,3.24
P100000121189,steel,2025-03-04,3,7.35,3.12
P100000121189,steel,2025-03-05,2,2.71,1.55
P100000121189,steel,2025-03-06,4,7.699999999999999,2.38
P100000121189,steel,2025-03-07,3,5.39,2.55
P100000121189,steel,2025-03-08,2,3.04,1.52
P100000121189,steel,2025-03-09,3,4.58,2.11
P100000121189,steel,2025-03-10,6,12.17,3.48
P100000121189,steel,2025-03-11,5,10.02,3.14
P100000121189,steel,2025-03-12,6,17.65,6.66
P100000121189,steel,2025-03-13,5,8.129999999999999,1.89
P100000121189,steel,2025-03-15,1,4.61,4.61
P100000121189,steel,2025-03-16,3,5.16,2.38
P100000121189,steel,2025-03-17,2,6.4799999999999995,5.34
P100000121189,steel,2025-03-18,3,5.25,1.81
P100000121189,steel,2025-03-20,1,3.8,3.8
P100000121189,steel,2025-03-22,2,4.42,2.43
P100000121189,steel,2025-03-23,3,4.720000000000001,2.06
P100000121189,steel,2025-03-24,2,3.34,1.67
P100000121189,steel,2025-03-25,5,15.53,4.67
P100000121189,steel,2025-03-26,4,11.24,3.57
P100000121189,steel,2025-03-27,2,3.42,1.71
P100000121189,steel,2025-03-28,3,4.62,1.54
P100000121189,steel,2025-03-29,4,9.809999999999999,2.65
P100000121189,steel,2025-03-30,2,4.66,2.33
P100000121189,steel,2025-03-31,5,11.69,3.55
P100000121189,steel,2025-04-01,2,8.05,5.78
P100000121189,steel,2025-04-04,5,10.04,2.38
P100000121189,steel,2025-04-05,4,8.26,3.01
P100000121189,steel,2025-04-06,5,8.31,1.84
P100000121189,steel,2025-04-07,2,4.12,2.06
P100000121189,steel,2025-04-08,3,7.02,2.69
P100000121189,steel,2025-04-09,2,3.84,2.48
P100000121189,steel,2025-04-13,2,6.800000000000001,3.91
P100000121189,steel,2025-04-14,3,4.72,2.02
P100000121189,steel,2025-04-16,4,9.7,2.91
P100000121189,steel,2025-04-17,1,7.28,7.28
P100000121189,steel,2025-04-18,3,3.12,1.2
P100000121189,steel,2025-04-19,2,2.42,1.56
P100000121189,steel,2025-04-21,4,6.87,3.21
P100000121189,steel,2025-04-22,4,6.680000000000001,3.41
P100000121189,steel,2025-04-23,2,5.01,3.33
P100000121189,steel,2025-04-24,4,9.93,4.77
P100000121189,steel,2025-04-25,2,3.04,1.52
P100000121189,steel,2025-04-27,2,5.3100000000000005,3.24
P100000121189,steel,2025-04-28,3,8.97,4.87
P100000121189,steel,2025-04-29,5,8.56,2.59
P100000121189,steel,2025-04-30,2,5.65,3.09
P100000121189,steel,2025-05-01,2,2.71,1.55
P100000121189,steel,2025-05-02,4,10.07,3.16
P100000121189,steel,2025-05-04,5,12.9,3.84
P100000121189,steel,2025-05-05,4,6.47,2.03
P100000121189,steel,2025-05-06,2,2.54,1.27
P100000121189,steel,2025-05-07,4,7.3,3.3
P100000121189,steel,2025-05-08,3,6.65,2.58
P100000121189,steel,2025-05-09,5,19.18,7.8
P100000121189,steel,2025-05-10,5,10.719999999999999,6.26
P100000121189,steel,2025-05-13,3,5.42,2.82
P100000121189,steel,2025-05-14,1,4.07,4.07
P100000121189,steel,2025-05-15,2,8.65,4.7
P100000121189,steel,2025-05-20,1,5.34,5.34
P100000121189,steel,2025-05-26,3,2.51,0.88
P100000121189,steel,2025-05-31,2,9.649999999999999,5.64
